time,ppg,phase
0.0,0.2682647243733428,baseline
0.010000333344444815,0.4677124360966795,baseline
0.02000066668888963,0.6127483448258978,baseline
0.030001000033334446,0.7751965264061924,baseline
0.04000133337777926,0.9411390286531889,baseline
0.05000166672222407,0.9758310137105558,baseline
0.06000200006666889,0.8451152735605774,baseline
0.0700023334111137,0.9712185839814885,baseline
0.08000266675555852,1.050056979795568,baseline
0.09000300010000334,1.0391376210551402,baseline
0.10000333344444814,1.0506265939345967,baseline
0.11000366678889296,0.9072751738097276,baseline
0.12000400013333778,0.9567386288803015,baseline
0.1300043334777826,1.0154821171164707,baseline
0.1400046668222274,0.7224600230003547,baseline
0.15000500016667223,1.0650897692510188,baseline
0.16000533351111704,0.827324622502219,baseline
0.17000566685556184,0.9922462403463956,baseline
0.18000600020000668,0.9390073866562504,baseline
0.19000633354445148,0.7780484107038652,baseline
0.2000066668888963,0.8845352698065353,baseline
0.21000700023334112,0.8107665818417833,baseline
0.22000733357778593,0.6584283897106269,baseline
0.23000766692223074,0.6019288135352242,baseline
0.24000800026667557,0.7113119953198471,baseline
0.25000833361112035,0.5856780659662901,baseline
0.2600086669555652,0.6318716223286376,baseline
0.27000900030001,0.257881672375303,baseline
0.2800093336444548,0.4807984478383232,baseline
0.29000966698889963,0.29233290689688857,baseline
0.30001000033334446,0.43159411452852464,baseline
0.31001033367778924,0.4944773417638947,baseline
0.3200106670222341,0.5905145523473239,baseline
0.3300110003666789,0.3204679567613437,baseline
0.3400113337111237,0.36303864260292096,baseline
0.3500116670555685,0.4103758677726706,baseline
0.36001200040001335,0.32904858865453657,baseline
0.37001233374445813,0.5323486379284583,baseline
0.38001266708890297,0.43600842285538594,baseline
0.3900130004333478,0.4633564180414036,baseline
0.4000133337777926,0.5199936382673235,baseline
0.4100136671222374,0.455340746768858,baseline
0.42001400046668225,0.3820833183983183,baseline
0.430014333811127,0.45476377590688544,baseline
0.44001466715557186,0.3677670647139412,baseline
0.4500150005000167,0.4508572107504398,baseline
0.46001533384446147,0.5201414761835758,baseline
0.4700156671889063,0.27649192585508076,baseline
0.48001600053335114,0.20704816214513924,baseline
0.4900163338777959,0.324064322065551,baseline
0.5000166672222407,0.19359812111359298,baseline
0.5100170005666855,0.2172414944809632,baseline
0.5200173339111304,0.1824628222336223,baseline
0.5300176672555752,-0.1346375231602696,baseline
0.54001800060002,0.07144789341883746,baseline
0.5500183339444649,-0.197699466193645,baseline
0.5600186672889096,-0.17117497895371558,baseline
0.5700190006333544,-0.3271990557425229,baseline
0.5800193339777993,-0.4118912634668249,baseline
0.5900196673222441,-0.2847536887845946,baseline
0.6000200006666889,-0.520354153958479,baseline
0.6100203340111338,-0.5593497215762732,baseline
0.6200206673555785,-0.7302655344053729,baseline
0.6300210007000233,-0.7755522389753565,baseline
0.6400213340444681,-0.8834646188926506,baseline
0.650021667388913,-0.9815639383849675,baseline
0.6600220007333578,-0.9708825311446351,baseline
0.6700223340778025,-1.1321669523133622,baseline
0.6800226674222474,-0.9759900123788856,baseline
0.6900230007666922,-1.1545615226767942,baseline
0.700023334111137,-1.3992686210812102,baseline
0.7100236674555819,-1.3255387067137139,baseline
0.7200240008000267,-1.2779942523150307,baseline
0.7300243341444714,-1.3099123351229847,baseline
0.7400246674889163,-1.228978952440439,baseline
0.7500250008333611,-1.1878672304817908,baseline
0.7600253341778059,-1.3601829488452397,baseline
0.7700256675222508,-1.0398779857122236,baseline
0.7800260008666956,-1.1490405377416997,baseline
0.7900263342111403,-1.078759219132017,baseline
0.8000266675555852,-0.9881025254840483,baseline
